"build","experimentName","subject","date","time","block","StaySwitch","conc","trialnum","outcomeindex","practiceblock","cannon","hitmiss","ang","angmu","angrand","angsurprise","cannonballs_caught","cannonballs_missed","placementAngle","calculateSelectedPosition","centsearned","totalearnings","centsearned","trial.Instructions_PlaceShield.latency","trial.placeshield_mouse.latency","picture.shield.currentitem","angoddball","angsurprise","angleup","angledown"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","34","5","0","2","1","184.6129886220577702716","84.5767056580113063546","92.6208117001732489371","68.8057645756764770795","11","21","356.2039483735182443525","356.2039483735182443525","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1913","Arc40-removebg-preview.png","-1.3704175454746425622","148.955202705449238465","375.2039483735182443525","337.2039483735182443525"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","34","5","0","2","1","184.6129886220577702716","84.5767056580113063546","92.6208117001732489371","148.6957108855004889847","11","21","274.1247666061423728934","274.1247666061423728934","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1224","Arc40-removebg-preview.png","-0.505260598331162547","158.5046732235943522937","293.1247666061423728934","255.1247666061423728934"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","34","5","0","2","1","184.6129886220577702716","84.5767056580113063546","92.6208117001732489371","91.3553604696307672839","11","21","274.1247666061423728934","274.1247666061423728934","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1224","Arc12-removebg-preview.png","1.3031489487921352755","282.2169523411935756485","279.1247666061423728934","269.1247666061423728934"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","34","6","0","2","0","184.6129886220577702716","84.5767056580113063546","92.6208117001732489371","52.0836040498883505734","11","22","274.1247666061423728934","274.1247666061423728934","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1224","Arc12-removebg-preview.png","-4.8119388918008567657","291.538453617025766107","279.1247666061423728934","269.1247666061423728934"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","35","6","0","2","0","184.6129886220577702716","84.5767056580113063546","58.7963428743624376693","70.4359679646873786396","11","22","274.1247666061423728934","274.1247666061423728934","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1224","Arc12-removebg-preview.png","0.6271803224948840905","341.9783232039721383444","279.1247666061423728934","269.1247666061423728934"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","35","6","0","2","0","184.6129886220577702716","84.5767056580113063546","58.7963428743624376693","188.0209955638323435778","11","22","83.5359256806231655901","83.5359256806231655901","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1091","Arc12-removebg-preview.png","-6.9853211065135560887","216.6701132097910544871","88.5359256806231655901","78.5359256806231655901"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","35","6","0","2","0","184.6129886220577702716","84.5767056580113063546","58.7963428743624376693","68.0131423911110317704","11","22","83.5359256806231655901","83.5359256806231655901","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1091","Arc32-removebg-preview.png","-0.9291688014904293524","320.0311438273711246438","98.5359256806231655901","68.5359256806231655901"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","35","6","0","2","0","184.6129886220577702716","84.5767056580113063546","58.7963428743624376693","1.3855871002621917842","11","23","83.5359256806231655901","83.5359256806231655901","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1091","Arc32-removebg-preview.png","3.247765422547964409","89.3632550838783572544","98.5359256806231655901","68.5359256806231655901"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","36","6","0","2","0","184.6129886220577702716","84.5767056580113063546","72.5763777808217724896","327.0452643202257831945","11","23","83.5359256806231655901","83.5359256806231655901","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1091","Arc32-removebg-preview.png","4.1448566273893021616","145.6728617441078768024","98.5359256806231655901","68.5359256806231655901"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","36","6","0","2","0","184.6129886220577702716","84.5767056580113063546","72.5763777808217724896","148.1893021958389624615","11","23","59.7035518237615576709","59.7035518237615576709","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","955","Arc32-removebg-preview.png","0.7059255778483569665","202.3887151112753883808","74.7035518237615576709","44.7035518237615576709"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","36","6","0","2","0","184.6129886220577702716","84.5767056580113063546","72.5763777808217724896","59.2063435304924752245","11","23","59.7035518237615576709","59.7035518237615576709","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","955","Arc16-removebg-preview.png","1.7322346313533680817","1.0798687490354916818","66.7035518237615576709","52.7035518237615576709"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","36","6","0","2","0","184.6129886220577702716","84.5767056580113063546","72.5763777808217724896","27.1525989908614668877","11","24","59.7035518237615576709","59.7035518237615576709","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","955","Arc16-removebg-preview.png","3.5900380327376701928","131.0253272790055234509","66.7035518237615576709","52.7035518237615576709"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","37","6","0","2","0","184.6129886220577702716","216.3225048725312831266","224.1523576188487254512","142.1459853793834327007","11","24","59.7035518237615576709","59.7035518237615576709","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","955","Arc16-removebg-preview.png","-1.6343439087015771971","328.7609430050386549738","66.7035518237615576709","52.7035518237615576709"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","37","6","0","2","0","184.6129886220577702716","216.3225048725312831266","224.1523576188487254512","232.5136911944750863768","11","24","82.2966017233996325331","82.2966017233996325331","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1223","Arc16-removebg-preview.png","1.0418820608011958306","241.2884728613515505913","89.2966017233996325331","75.2966017233996325331"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","37","6","0","2","0","184.6129886220577702716","216.3225048725312831266","224.1523576188487254512","101.333897593741738774","11","24","82.2966017233996325331","82.2966017233996325331","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1223","Arc10-removebg-preview.png","-2.2997784210815632733","59.5733686302726539452","86.2966017233996325331","78.2966017233996325331"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","37","6","0","2","0","184.6129886220577702716","216.3225048725312831266","224.1523576188487254512","311.9826692417223625853","11","25","82.2966017233996325331","82.2966017233996325331","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1223","Arc10-removebg-preview.png","2.501438508476586442","353.2027628443210005571","86.2966017233996325331","78.2966017233996325331"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","38","6","0","2","0","184.6129886220577702716","216.3225048725312831266","205.8285303248214006544","342.0318428292013095415","11","25","82.2966017233996325331","82.2966017233996325331","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1223","Arc10-removebg-preview.png","-2.7464888527103417104","235.8234858223757157702","86.2966017233996325331","78.2966017233996325331"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","38","6","0","2","0","184.6129886220577702716","216.3225048725312831266","205.8285303248214006544","120.5223162007802955031","11","25","257.2928864986834014417","257.2928864986834014417","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","898","Arc10-removebg-preview.png","-1.8232017379801981338","87.6094567607178902335","261.2928864986834014417","253.2928864986834014417"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","38","6","0","2","0","184.6129886220577702716","216.3225048725312831266","205.8285303248214006544","130.0505924900180048098","11","25","257.2928864986834014417","257.2928864986834014417","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","898","Arc30-removebg-preview.png","6.4158719576984788446","242.8990302427902179261","271.2928864986834014417","243.2928864986834014417"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","38","6","0","2","0","184.6129886220577702716","216.3225048725312831266","205.8285303248214006544","61.7189718088412107022","11","26","257.2928864986834014417","257.2928864986834014417","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","898","Arc30-removebg-preview.png","-0.9376350964683115574","247.26252531801875989","271.2928864986834014417","243.2928864986834014417"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","39","6","0","2","0","184.6129886220577702716","216.3225048725312831266","239.0935169855710853426","266.7581205597981011124","11","26","257.2928864986834014417","257.2928864986834014417","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","898","Arc30-removebg-preview.png","3.6516641625234718127","268.7540851414096891858","271.2928864986834014417","243.2928864986834014417"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","39","6","0","2","0","184.6129886220577702716","216.3225048725312831266","239.0935169855710853426","49.2314247063434251572","11","26","243.0478210687710713955","243.0478210687710713955","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1697","Arc30-removebg-preview.png","1.4499943689438750116","272.2048337925702412576","257.0478210687710998172","229.0478210687710713955"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","39","6","0","2","0","184.6129886220577702716","216.3225048725312831266","239.0935169855710853426","110.8534426220817010744","11","26","243.0478210687710713955","243.0478210687710713955","0.0500000000000000028","5.6500000000000012434","0.5500000000000000444","1287","1697","Arc60-removebg-preview.png","-1.8107134945509324453","113.5529171846697238379","272.0478210687710998172","214.0478210687710713955"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","39","5","0","2","1","184.6129886220577702716","216.3225048725312831266","239.0935169855710853426","217.6551964640745779889","12","26","243.0478210687710713955","243.0478210687710713955","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","1697","Arc60-removebg-preview.png","-1.0803862375411381613","133.7527415747178451966","272.0478210687710998172","214.0478210687710713955"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","40","5","0","2","1","184.6129886220577702716","216.3225048725312831266","249.3972344692714102621","268.5632526754781679301","12","26","243.0478210687710713955","243.0478210687710713955","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","1697","Arc60-removebg-preview.png","-3.5177375654158029583","227.9948117276641426088","272.0478210687710998172","214.0478210687710713955"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","40","5","0","2","1","184.6129886220577702716","216.3225048725312831266","249.3972344692714102621","43.7233890508588842749","12","26","280.4812181441309348884","280.4812181441309348884","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","833","Arc60-removebg-preview.png","0.2756440852938366604","230.3581655189297805464","309.4812181441309348884","251.4812181441309348884"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","40","5","0","2","1","184.6129886220577702716","216.3225048725312831266","249.3972344692714102621","99.672692227101109097","12","26","280.4812181441309348884","280.4812181441309348884","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","833","Arc42-removebg-preview.png","-0.2614514774279372289","194.0021243584347132582","300.4812181441309348884","260.4812181441309348884"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","40","6","0","2","0","184.6129886220577702716","216.3225048725312831266","249.3972344692714102621","329.2691808774297328455","12","27","280.4812181441309348884","280.4812181441309348884","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","833","Arc42-removebg-preview.png","4.0817885527744683927","322.070345115398595226","300.4812181441309348884","260.4812181441309348884"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","41","6","0","2","0","184.6129886220577702716","216.3225048725312831266","196.5451946452907350249","73.0956989790070110757","12","27","280.4812181441309348884","280.4812181441309348884","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","833","Arc42-removebg-preview.png","-0.6460118714858215094","141.2642062318660691744","300.4812181441309348884","260.4812181441309348884"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","41","6","0","2","0","184.6129886220577702716","216.3225048725312831266","196.5451946452907350249","5.5160796003220795569","12","27","252.171791667941789683","252.171791667941789683","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","971","Arc42-removebg-preview.png","0.6790823859506095461","325.1939596527241747026","272.1717916679417612613","232.171791667941789683"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","41","6","0","2","0","184.6129886220577702716","216.3225048725312831266","196.5451946452907350249","10.2807845292335340304","12","27","252.171791667941789683","252.171791667941789683","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","971","Arc20-removebg-preview.png","0.2841796838440277528","60.7429151099042385908","261.1717916679417612613","243.171791667941789683"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","41","6","0","2","0","184.6129886220577702716","216.3225048725312831266","196.5451946452907350249","189.4348653008776750539","12","28","252.171791667941789683","252.171791667941789683","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","971","Arc20-removebg-preview.png","-3.9902382365661015484","263.4059036950129097931","261.1717916679417612613","243.171791667941789683"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","42","6","0","2","0","184.6129886220577702716","216.3225048725312831266","189.7044231114740568955","14.0678976136417812626","12","28","252.171791667941789683","252.171791667941789683","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","971","Arc20-removebg-preview.png","3.2173564117966044762","326.3484327044217820912","261.1717916679417612613","243.171791667941789683"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","42","6","0","2","0","184.6129886220577702716","216.3225048725312831266","189.7044231114740568955","211.9559111753376043907","12","28","202.5770269900314985989","202.5770269900314985989","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","912","Arc20-removebg-preview.png","0.6514286471448105242","41.8564174328596365626","211.5770269900314985989","193.5770269900314985989"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","42","6","0","2","0","184.6129886220577702716","216.3225048725312831266","189.7044231114740568955","115.9480647919578615301","12","28","202.5770269900314985989","202.5770269900314985989","0.0500000000000000028","5.6500000000000012434","0.6000000000000000888","1287","912","Arc40-removebg-preview.png","2.7211221615476040014","215.1419709751247353324","221.5770269900314985989","183.5770269900314985989"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","42","5","0","2","1","184.6129886220577702716","216.3225048725312831266","189.7044231114740568955","326.3591400828117343735","13","28","202.5770269900314985989","202.5770269900314985989","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","912","Arc40-removebg-preview.png","1.3199274187938832004","20.7814189188139089026","221.5770269900314985989","183.5770269900314985989"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","43","5","0","2","1","184.6129886220577702716","216.3225048725312831266","244.6963059001451483709","1.3751797101868270534","13","28","202.5770269900314985989","202.5770269900314985989","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","912","Arc40-removebg-preview.png","-3.1657825759574982349","193.342080748021146519","221.5770269900314985989","183.5770269900314985989"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","43","5","0","2","1","184.6129886220577702716","216.3225048725312831266","244.6963059001451483709","233.4210669979036367749","13","28","353.7536843790098259888","353.7536843790098259888","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1559","Arc40-removebg-preview.png","1.4070412457139331863","62.2840720094470441381","372.7536843790098259888","334.7536843790098259888"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","43","5","0","2","1","184.6129886220577702716","216.3225048725312831266","244.6963059001451483709","293.4109318939528634473","13","28","353.7536843790098259888","353.7536843790098259888","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1559","Arc36-removebg-preview.png","-0.3750064330641209032","184.4069901538098008587","370.7536843790098259888","336.7536843790098259888"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","43","5","0","2","1","184.6129886220577702716","216.3225048725312831266","244.6963059001451483709","151.9224672559468274358","13","28","353.7536843790098259888","353.7536843790098259888","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1559","Arc36-removebg-preview.png","2.5141600037197533446","114.0477767852246273605","370.7536843790098259888","336.7536843790098259888"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","44","5","0","2","1","184.6129886220577702716","216.3225048725312831266","220.4682563169685067805","5.9055565497618074389","13","28","353.7536843790098259888","353.7536843790098259888","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1559","Arc36-removebg-preview.png","-1.3888949546736886198","223.0122180522913595269","370.7536843790098259888","336.7536843790098259888"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","44","5","0","2","1","184.6129886220577702716","216.3225048725312831266","220.4682563169685067805","3.8614910756846634321","13","28","264.7099187946287202067","264.7099187946287202067","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1451","Arc36-removebg-preview.png","6.1008321608245594803","311.9973358958953326692","281.7099187946287202067","247.7099187946287202067"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","44","5","0","2","1","184.6129886220577702716","216.3225048725312831266","220.4682563169685067805","310.0546234729827119736","13","28","264.7099187946287202067","264.7099187946287202067","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1451","Arc28-removebg-preview.png","5.8654795953032081712","284.1416547363953668537","277.7099187946287202067","251.7099187946287202067"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","44","6","0","2","0","184.6129886220577702716","216.3225048725312831266","220.4682563169685067805","128.5455347710627904689","13","29","264.7099187946287202067","264.7099187946287202067","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1451","Arc28-removebg-preview.png","4.7722367743065170487","86.6330094650930249145","277.7099187946287202067","251.7099187946287202067"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","45","6","0","2","0","184.6129886220577702716","216.3225048725312831266","253.277597407370279825","149.1451274112670546401","13","29","264.7099187946287202067","264.7099187946287202067","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1451","Arc28-removebg-preview.png","-1.067195097781237445","153.1199900138005602912","277.7099187946287202067","251.7099187946287202067"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","45","6","0","2","0","184.6129886220577702716","216.3225048725312831266","253.277597407370279825","292.4024549993692403405","13","29","224.5965152649412459596","224.5965152649412459596","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","988","Arc28-removebg-preview.png","3.5416422001340182035","295.1464692352215024584","237.5965152649412459596","211.5965152649412459596"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","45","6","0","2","0","184.6129886220577702716","216.3225048725312831266","253.277597407370279825","235.6566445426215921088","13","29","224.5965152649412459596","224.5965152649412459596","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","988","Arc6-removebg-preview.png","-0.4691876304595686831","339.5193493318556647864","226.5965152649412459596","222.5965152649412459596"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","45","6","0","2","0","184.6129886220577702716","216.3225048725312831266","253.277597407370279825","295.5509425829050655921","13","30","224.5965152649412459596","224.5965152649412459596","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","988","Arc6-removebg-preview.png","-0.0557188980190257005","60.8297880042413723345","226.5965152649412459596","222.5965152649412459596"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","46","6","0","2","0","184.6129886220577702716","216.3225048725312831266","218.4581061348865773653","129.1639557781545306625","13","30","224.5965152649412459596","224.5965152649412459596","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","988","Arc6-removebg-preview.png","-1.4516586317633688452","157.4623803788475697729","226.5965152649412459596","222.5965152649412459596"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","46","6","0","2","0","184.6129886220577702716","216.3225048725312831266","218.4581061348865773653","177.4696782365138005844","13","30","250.7504741273182844452","250.7504741273182844452","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1297","Arc6-removebg-preview.png","0.1724828134851101868","295.4580580199738051306","252.7504741273182844452","248.7504741273182844452"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","46","6","0","2","0","184.6129886220577702716","216.3225048725312831266","218.4581061348865773653","43.5075440638483428302","13","30","250.7504741273182844452","250.7504741273182844452","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1297","Arc50-removebg-preview.png","4.5013834928836748972","103.5468893459874522023","274.7504741273182844452","226.7504741273182844452"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","46","6","0","2","0","184.6129886220577702716","216.3225048725312831266","218.4581061348865773653","171.8714707372410828157","13","31","250.7504741273182844452","250.7504741273182844452","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1297","Arc50-removebg-preview.png","4.2619024045929432276","202.5575182592862972797","274.7504741273182844452","226.7504741273182844452"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","47","6","0","2","0","184.6129886220577702716","216.3225048725312831266","230.4178001532688142561","322.9960827350141698844","13","31","250.7504741273182844452","250.7504741273182844452","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","1297","Arc50-removebg-preview.png","3.8331946649035271157","264.397348227071859128","274.7504741273182844452","226.7504741273182844452"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","47","6","0","2","0","184.6129886220577702716","216.3225048725312831266","230.4178001532688142561","106.6974399673513573816","13","31","216.8149640293945594749","216.8149640293945594749","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","750","Arc50-removebg-preview.png","1.9290477887609303043","238.305008355133452369","240.8149640293945594749","192.8149640293945594749"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","47","6","0","2","0","184.6129886220577702716","216.3225048725312831266","230.4178001532688142561","309.6927539980254664442","13","31","216.8149640293945594749","216.8149640293945594749","0.0500000000000000028","5.6500000000000012434","0.6500000000000000222","1287","750","Arc58-removebg-preview.png","1.3343862814852416321","250.7747249702864280607","244.8149640293945594749","188.8149640293945594749"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","47","5","0","2","1","184.6129886220577702716","216.3225048725312831266","230.4178001532688142561","46.8130085167505285426","14","31","216.8149640293945594749","216.8149640293945594749","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","750","Arc58-removebg-preview.png","-1.6172653426373926333","103.0427860149747516516","244.8149640293945594749","188.8149640293945594749"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","48","5","0","2","1","184.6129886220577702716","216.3225048725312831266","220.3793292294396621855","50.8395015473569458209","14","31","216.8149640293945594749","216.8149640293945594749","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","750","Arc58-removebg-preview.png","7.5073995940938669236","275.6423705526726166681","244.8149640293945594749","188.8149640293945594749"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","48","5","0","2","1","184.6129886220577702716","216.3225048725312831266","220.3793292294396621855","353.7203949023318614309","14","31","276.3707169318940373159","276.3707169318940373159","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","1052","Arc58-removebg-preview.png","2.9644485825884294705","348.3561538970927244918","304.3707169318940373159","248.3707169318940373159"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","48","5","0","2","1","184.6129886220577702716","216.3225048725312831266","220.3793292294396621855","337.8660561465346177101","14","31","276.3707169318940373159","276.3707169318940373159","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","1052","Arc18-removebg-preview.png","-1.729208833641423082","155.6834614918761587887","284.3707169318940373159","268.3707169318940373159"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","48","6","0","2","0","184.6129886220577702716","216.3225048725312831266","220.3793292294396621855","220.1829316979700195134","14","32","276.3707169318940373159","276.3707169318940373159","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","1052","Arc18-removebg-preview.png","-8.2879886880932716053","277.7686174860616574733","284.3707169318940373159","268.3707169318940373159"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","49","6","0","2","0","184.6129886220577702716","216.3225048725312831266","229.0888656583950080403","101.869784682493147443","14","32","276.3707169318940373159","276.3707169318940373159","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","1052","Arc18-removebg-preview.png","-1.1452214726221607854","154.5529684784247024254","284.3707169318940373159","268.3707169318940373159"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","49","6","0","2","0","184.6129886220577702716","216.3225048725312831266","229.0888656583950080403","41.1855977962691355287","14","32","222.8352108465464880283","222.8352108465464880283","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","1114","Arc18-removebg-preview.png","-1.6104206683566115732","148.0881027011405706162","230.8352108465464880283","214.8352108465464880283"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","49","6","0","2","0","184.6129886220577702716","216.3225048725312831266","229.0888656583950080403","103.5212504452842381397","14","32","222.8352108465464880283","222.8352108465464880283","0.0500000000000000028","5.6500000000000012434","0.7000000000000000666","1287","1114","Arc46-removebg-preview.png","-3.9000241828372170794","277.7943436423768730492","244.8352108465464880283","200.8352108465464880283"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","49","5","0","2","1","184.6129886220577702716","216.3225048725312831266","229.0888656583950080403","250.7839929244443908374","15","32","222.8352108465464880283","222.8352108465464880283","0.0500000000000000028","5.6500000000000012434","0.75","1287","1114","Arc46-removebg-preview.png","-0.0047456305010401632","136.8355592938222855537","244.8352108465464880283","200.8352108465464880283"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","50","5","0","2","1","184.6129886220577702716","216.3225048725312831266","210.5282045358831624071","213.1997585327364106433","15","32","222.8352108465464880283","222.8352108465464880283","0.0500000000000000028","5.6500000000000012434","0.75","1287","1114","Arc46-removebg-preview.png","1.3634318845125594777","17.5793835468542241074","244.8352108465464880283","200.8352108465464880283"
