"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.presentation_left.percentcorrect","trial.presentation_right.percentcorrect","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","block_number","task_phase","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","numberoftimesleft","numberoftimesright","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","90","36","1089","33","701","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","21","129","16","","2","19","right","0","29","37","8"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","90","36","1089","33","701","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","21","129","16","","2","19","right","0","29","37","8"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","86","36","1089","33","651","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","22","130","16","","3","19","right","0","29","37","8"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","86","36","1089","33","651","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","22","130","16","","3","19","right","0","29","37","8"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","82","36","1089","33","694","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","23","131","16","","4","19","right","0","29","37","8"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","82","36","1089","33","694","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","23","131","17","","4","19","right","0","29","37","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","79","36","1089","33","103","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","24","132","17","","5","19","right","0","29","37","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","79","36","1089","33","103","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","24","132","17","","5","19","right","0","29","37","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","76","36","1089","33","1047","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","25","133","17","","6","19","right","0","29","37","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","76","36","1089","33","1047","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","25","133","18","","6","19","right","0","29","37","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","73","36","1089","33","601","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","26","134","18","","7","19","right","0","29","37","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","73","36","1089","33","601","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","26","134","18","","7","19","right","0","29","37","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","70","36","1089","33","87","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","27","135","18","","8","19","right","0","29","37","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","70","36","1089","33","87","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","27","135","18","","8","19","right","0","29","37","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","67","36","1089","33","248","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","28","136","18","","9","19","right","0","29","37","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","67","36","1089","33","248","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","28","136","19","","9","19","right","0","29","37","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","brush.bmp","65","65","36","1089","33","96","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","29","137","19","","10","19","right","0","29","37","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","65","36","1089","33","96","11","7","3","Acquisiton","11","7","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","29","137","19","","10","19","right","0","29","37","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","66","65","33","26","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","30","138","19","","11","19","left","0","29","37","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","66","65","33","26","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","30","138","19","","11","19","left","1","29","37","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","68","65","33","203","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","31","139","19","","12","19","left","1","29","37","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","65","33","203","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","31","139","20","","12","19","left","2","29","37","10"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","69","65","33","44","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","32","140","20","","13","19","left","2","29","37","10"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","69","65","33","44","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","32","140","20","","13","19","left","3","29","37","10"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","70","65","33","363","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","33","141","20","","14","19","left","3","29","37","10"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","65","33","363","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","33","141","21","","14","19","left","4","29","37","10.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","71","65","33","703","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","34","142","21","","15","19","left","4","29","37","10.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","71","65","33","703","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","34","142","22","","15","19","left","5","29","37","11"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","72","65","33","168","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","35","143","22","","16","19","left","5","29","37","11"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","72","65","33","168","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","35","143","23","","16","19","left","6","29","37","11.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","73","65","33","560","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","36","144","23","","17","19","left","6","29","37","11.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","73","65","33","560","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","36","144","24","","17","19","left","7","29","37","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","74","65","33","1508","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","37","145","24","","18","19","left","7","29","37","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","74","65","33","1508","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","37","145","25","","18","19","left","8","29","37","12.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","71","65","0","2000","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","38","146","25","","18","19","left","8","29","37","12.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","71","65","0","2000","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","38","146","25","","18","19","left","0","29","37","12.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","72","65","33","318","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","39","147","25","","19","19","left","0","29","37","12.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","72","65","33","318","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","39","147","26","","19","19","left","1","29","37","13"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","73","65","33","593","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","40","148","26","","20","19","left","1","29","37","13"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","73","65","33","593","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","40","148","27","","20","19","left","2","29","37","13.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","74","65","33","1082","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","41","149","27","","21","19","left","2","29","37","13.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","74","65","33","1082","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","41","149","28","","21","19","left","3","29","37","14"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","72","65","36","72","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRCF","0","-1","-1","42","150","28","","21","20","left","3","29","37","14"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","72","65","36","72","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRCF","0","-1","-1","42","150","29","","21","20","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","70","65","36","1354","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","43","151","29","","21","21","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","65","36","1354","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","43","151","29","","21","21","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","68","65","36","979","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","44","152","29","","21","22","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","65","36","979","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","44","152","29","","21","22","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","66","65","36","194","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","45","153","29","","21","23","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","66","65","36","194","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","45","153","29","","21","23","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","65","65","36","1160","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","46","154","29","","21","24","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","65","36","1160","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","46","154","29","","21","24","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","65","65","33","182","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","47","155","29","","22","24","left","0","29","37","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","65","65","33","182","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","47","155","30","","22","24","left","1","29","37","15"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","66","65","33","86","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","48","156","30","","23","24","left","1","29","37","15"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","66","65","33","86","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","48","156","31","","23","24","left","2","29","37","15.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","67","65","33","189","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","49","157","31","","24","24","left","2","29","37","15.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","67","65","33","189","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","49","157","32","","24","24","left","3","29","37","16"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","brush.bmp","68","65","33","398","33","96","11","7","3","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","50","158","32","","25","24","left","3","29","37","16"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","65","33","398","33","96","11","7","4","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","50","158","33","","25","24","left","4","29","37","16.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","reset_trial","Experiment_block_rightstart","Press SPACE to continue","68","65","33","398","33","96","11","7","4","Reversal","11","7","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","50","158","33","","0","0","left","4","29","37","16.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","0","33","398","33","56","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","1","159","0","","1","0","right","4","29","53.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","0","33","398","33","56","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","1","159","0","","1","0","right","0","29","53.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","0","33","398","33","1517","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","2","160","0","","2","0","right","0","29","53.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","0","33","398","33","1517","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","2","160","0","","2","0","right","0","29","53.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","0","33","398","33","1447","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","3","161","0","","3","0","right","0","29","53.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","0","33","398","33","1447","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","3","161","0","","3","0","right","0","29","53.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","25","33","398","36","185","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","4","162","0","","3","1","right","0","29","53.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","25","33","398","36","185","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","4","162","1","","3","1","right","1","29","53.5","0.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","20","33","398","33","1809","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","5","163","1","","4","1","right","1","29","53.5","0.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","20","33","398","33","1809","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","5","163","2","","4","1","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","33","33","398","36","724","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","6","164","2","","4","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","33","33","398","36","724","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","6","164","2","","4","2","right","1","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","28","33","398","33","355","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","7","165","2","","5","2","right","1","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","28","33","398","33","355","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","7","165","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","25","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","8","166","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","25","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","8","166","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","22","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","9","167","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","22","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","9","167","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","20","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","10","168","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","20","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","10","168","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","18","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","11","169","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","18","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","11","169","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","16","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","12","170","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","16","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","12","170","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","15","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","-1","13","171","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","15","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","-1","13","171","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","14","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","14","172","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","14","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","14","172","2","","5","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","13","33","398","33","1231","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","15","173","2","","6","2","right","0","29","53.5","1"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","13","33","398","33","1231","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","15","173","3","","6","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","12","33","398","33","174","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","16","174","3","","7","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","12","33","398","33","174","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","16","174","3","","7","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","11","33","398","33","70","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","17","175","3","","8","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","11","33","398","33","70","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","17","175","3","","8","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","11","33","398","33","666","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","18","176","3","","9","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","11","33","398","33","666","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","18","176","3","","9","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","10","33","398","33","1211","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","19","177","3","","10","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","10","33","398","33","1211","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","19","177","3","","10","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","10","33","398","33","13","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","20","178","3","","11","2","right","0","29","53.5","1.5"
