"build","experimentName","subject","date","time","numTrialEachBlock","faceDuration","stimulusAndFeedbackGapDuration","ITI","blockNumber","blockName","faceName","trialCounter","responseName","responseTime","responseAndFeedbackCategory","isResponseCorrect","isFeedbackAccurate"
"6.4.2","Reversal_Task","550","2021-07-12","16:02:59","40","","500","2000","0","practice","","0","","","IRIF","-1","1"
"6.4.2","Reversal_Task","213690447","2021-07-23","10:27:46","40","","500","2000","0","practice","","0","","","CRIF","1","-1"
"build","experimentName","subject","date","time","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","numTrialEachBlock","ITI","instructionIndex","practiceInstructionIndex","block_number","blockName","blockNumber","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","trialCounter","isResponseCorrect","isFeedbackAccurate","trial_number","numbercorrect","numberoftimesleft","numberoftimesright","rightleft","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","211","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","44","35","44","0","left","48","1.5","17.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","211","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","44","36","44","0","left","48","1.5","18"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","282","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","45","36","45","0","left","48","1.5","18"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","282","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","45","37","45","0","left","48","1.5","18.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","230","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","46","37","46","0","left","48","1.5","18.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","230","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","46","38","46","0","left","48","1.5","19"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","440","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","47","38","47","0","left","48","1.5","19"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","440","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","47","38","47","0","left","48","1.5","19"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","48","38","48","0","left","48","1.5","19"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","351","5","16","40","2000","7","0","1","practice","0","5","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","48","39","48","0","left","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","45","289","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","49","39","49","0","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","45","289","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","49","39","49","0","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","45","318","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","50","39","50","0","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","45","318","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","50","39","50","0","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","45","394","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","51","39","51","0","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","45","394","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","51","39","51","0","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","276","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","52","39","51","1","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","276","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","52","39","51","1","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","813","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","53","39","51","2","right","48","1.5","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","813","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","53","40","51","2","right","48","1.5","20"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","312","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","54","40","51","3","right","48","1.5","20"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","312","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","54","40","51","3","right","48","1.5","20"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","296","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","55","40","51","4","right","48","1.5","20"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","296","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","55","41","51","4","right","48","1.5","20.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","219","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","56","41","51","5","right","48","1.5","20.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","219","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","56","42","51","5","right","48","1.5","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","228","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","57","42","51","6","right","48","1.5","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","228","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","57","43","51","6","right","48","1.5","21.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","174","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","58","43","51","7","right","48","1.5","21.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","174","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","58","43","51","7","right","48","1.5","21.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","205","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","59","43","51","8","right","48","1.5","21.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","205","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","59","44","51","8","right","48","1.5","22"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","195","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","60","44","51","9","right","48","1.5","22"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","195","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","60","45","51","9","right","48","1.5","22.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","252","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","61","45","51","10","right","48","1.5","22.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","252","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","61","46","51","10","right","48","1.5","23"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","181","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","62","46","51","11","right","48","1.5","23"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","181","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","62","47","51","11","right","48","1.5","23.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","256","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","63","47","51","12","right","48","1.5","23.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","256","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","63","47","51","12","right","48","1.5","23.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","203","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","64","47","51","13","right","48","1.5","23.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","203","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","64","48","51","13","right","48","1.5","24"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","210","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","65","48","51","14","right","48","1.5","24"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","210","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","65","49","51","14","right","48","1.5","24.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","485","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","66","49","51","15","right","48","1.5","24.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","485","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","66","50","51","15","right","48","1.5","25"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","263","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","67","50","51","16","right","48","1.5","25"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","263","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","67","51","51","16","right","48","1.5","25.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","264","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","68","51","51","17","right","48","1.5","25.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","264","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","68","52","51","17","right","48","1.5","26"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","323","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","69","52","51","18","right","48","1.5","26"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","323","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","69","53","51","18","right","48","1.5","26.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","249","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","70","53","51","19","right","48","1.5","26.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","249","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","70","53","51","19","right","48","1.5","26.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","392","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","71","53","51","20","right","48","1.5","26.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","392","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","71","54","51","20","right","48","1.5","27"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","344","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","72","54","51","21","right","48","1.5","27"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","344","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","72","54","51","21","right","48","1.5","27"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","244","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","73","54","51","22","right","48","1.5","27"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","244","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","73","55","51","22","right","48","1.5","27.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","229","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","74","55","51","23","right","48","1.5","27.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","229","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","74","56","51","23","right","48","1.5","28"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","229","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","75","56","51","24","right","48","1.5","28"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","229","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","75","57","51","24","right","48","1.5","28.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","269","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","76","57","51","25","right","48","1.5","28.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","269","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","76","58","51","25","right","48","1.5","29"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","237","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","77","58","51","26","right","48","1.5","29"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","237","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","77","59","51","26","right","48","1.5","29.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","228","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","78","59","51","27","right","48","1.5","29.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","228","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","78","60","51","27","right","48","1.5","30"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","246","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","79","60","51","28","right","48","1.5","30"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","246","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","79","61","51","28","right","48","1.5","30.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","397","5","16","40","2000","7","0","1","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","80","61","51","29","right","48","1.5","30.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","397","5","16","40","2000","7","0","2","practice","0","5","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","80","62","51","29","right","48","1.5","31"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","316","50","397","5","16","40","2000","7","0","2","practice","0","21","39","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","0","62","0","0","right","35","1.5","31"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","1710","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","1","0","1","0","left","35","32.5","0"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","1710","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","1","1","1","0","left","35","32.5","0.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","288","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","2","1","2","0","left","35","32.5","0.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","288","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","2","2","2","0","left","35","32.5","1"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","265","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","3","2","3","0","left","35","32.5","1"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","265","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","3","3","3","0","left","35","32.5","1.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","314","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","4","3","4","0","left","35","32.5","1.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","314","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","4","3","4","0","left","35","32.5","1.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","234","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","5","3","5","0","left","35","32.5","1.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","234","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","5","4","5","0","left","35","32.5","2"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","282","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","6","4","6","0","left","35","32.5","2"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","282","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","6","5","6","0","left","35","32.5","2.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","299","50","397","23","39","40","2000","7","0","2","practice","0","23","39","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","7","5","7","0","left","35","32.5","2.5"
