"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","conc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","update","distmean","shield_size","blockearnings","block.InstructionBlock.timestamp","trial.begin_block.timestamp","trial.mainloop.timestamp","trial.placeshield_mouse.timestamp","trial.showPE.timestamp","trial.cannon_outcome.timestamp","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","8","0","8","1","309.171126252953229141","313.3251398449854150385","358.1088452983146339648","358.1177175569890778206","452","0","0","5","410.1088452983146339648","306.1088452983146339648","5","0.0088722586744438559","48.9377190453614048238","52","1.5","0","32556","90583","90637","91098","92614","Arc52.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","308.5076181572428595246","289.7792781672318938035","358.1088452983146339648","358.1177175569890778206","452","0","0","5","410.1088452983146339648","306.1088452983146339648","5","0.0088722586744438559","48.9377190453614048238","52","1.5","0","32556","92934","90637","91098","92614","Arc52.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","308.5076181572428595246","289.7792781672318938035","358.1088452983146339648","358.1088452983146339648","474","0","0","5","410.1088452983146339648","306.1088452983146339648","5","0.0088722586744438559","48.9377190453614048238","52","1.5","0","32556","92934","92988","91098","92614","Arc52.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","308.5076181572428595246","289.7792781672318938035","358.1088452983146339648","358.1088452983146339648","474","0","0","5","403.1088452983146339648","313.1088452983146339648","5","0","49.6012271410717744402","45","1.5","0","32556","92934","92988","93471","92614","Arc45.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","308.5076181572428595246","289.7792781672318938035","358.1088452983146339648","358.1088452983146339648","474","0","0","5","403.1088452983146339648","313.1088452983146339648","5","0","49.6012271410717744402","45","1.5","0","32556","92934","92988","93471","94987","Arc45.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","10","0","10","1","307.1759075433586758663","319.9285824348838218611","358.1088452983146339648","358.1088452983146339648","474","0","0","5","403.1088452983146339648","313.1088452983146339648","5","0","49.6012271410717744402","45","1.5","0","32556","95300","92988","93471","94987","Arc45.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","10","0","10","1","307.1759075433586758663","319.9285824348838218611","0.540510187130666564","358.1088452983146339648","287","0","0","5","45.5405101871306641215","-44.4594898128693358785","5","0","49.6012271410717744402","45","1.5","0","32556","95300","95354","93471","94987","Arc45.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","10","0","10","1","307.1759075433586758663","319.9285824348838218611","0.540510187130666564","358.1088452983146339648","287","0","0","5","49.5405101871306641215","-48.4594898128693358785","5","357.5683351111839556324","306.635397356227997534","49","1.5","0","32556","95300","95354","95649","94987","Arc49.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","10","0","10","1","307.1759075433586758663","319.9285824348838218611","0.540510187130666564","358.1088452983146339648","287","0","0","5","49.5405101871306641215","-48.4594898128693358785","5","357.5683351111839556324","306.635397356227997534","49","1.5","0","32556","95300","95354","95649","97167","Arc49.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","11","0","11","1","304.3415332805553248363","298.6885441034161203788","0.540510187130666564","358.1088452983146339648","287","0","0","5","49.5405101871306641215","-48.4594898128693358785","5","357.5683351111839556324","306.635397356227997534","49","1.5","0","32556","97484","95354","95649","97167","Arc49.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","11","0","11","1","304.3415332805553248363","298.6885441034161203788","4.0472019151221800826","0.540510187130666564","456","0","0","5","53.0472019151221800826","-44.9527980848778199174","5","357.5683351111839556324","306.635397356227997534","49","1.5","0","32556","97484","97539","95649","97167","Arc49.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","11","0","11","1","304.3415332805553248363","298.6885441034161203788","4.0472019151221800826","0.540510187130666564","456","0","0","5","23.0472019151221800826","-14.9527980848778199174","5","3.5066917279915132966","300.2943313654331518592","19","1.5","0","32556","97484","97539","98008","97167","Arc19.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","11","0","11","1","304.3415332805553248363","298.6885441034161203788","4.0472019151221800826","0.540510187130666564","456","0","0","5","23.0472019151221800826","-14.9527980848778199174","5","3.5066917279915132966","300.2943313654331518592","19","1.5","0","32556","97484","97539","98008","99524","Arc19.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","12","1","12","1","304.3415332805553248363","178.2315804944912827068","4.0472019151221800826","0.540510187130666564","456","0","0","5","23.0472019151221800826","-14.9527980848778199174","5","3.5066917279915132966","300.2943313654331518592","19","1.5","0","32556","99835","97539","98008","99524","Arc19.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","12","1","12","1","304.3415332805553248363","178.2315804944912827068","4.0472019151221800826","4.0472019151221800826","384","0","0","5","23.0472019151221800826","-14.9527980848778199174","5","3.5066917279915132966","300.2943313654331518592","19","1.5","0","32556","99835","99888","98008","99524","Arc19.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","12","1","12","1","304.3415332805553248363","178.2315804944912827068","4.0472019151221800826","4.0472019151221800826","384","0","0","5","35.0472019151221800826","-26.9527980848778199174","5","0","300.2943313654331518592","31","1.5","0","32556","99835","99888","100283","99524","Arc31.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","12","1","12","1","304.3415332805553248363","178.2315804944912827068","4.0472019151221800826","4.0472019151221800826","384","0","0","5","35.0472019151221800826","-26.9527980848778199174","5","0","300.2943313654331518592","31","1.5","0","32556","99835","99888","100283","101800","Arc31.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","13","0","13","1","300.1636806112463773388","297.2854454608446417296","4.0472019151221800826","4.0472019151221800826","384","0","0","5","35.0472019151221800826","-26.9527980848778199174","5","0","300.2943313654331518592","31","1.5","0","32556","102124","99888","100283","101800","Arc31.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","13","0","13","1","300.1636806112463773388","297.2854454608446417296","4.0472019151221800826","4.0472019151221800826","256","0","0","5","35.0472019151221800826","-26.9527980848778199174","5","0","300.2943313654331518592","31","1.5","0","32556","102124","102184","100283","101800","Arc31.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","13","0","13","1","300.1636806112463773388","297.2854454608446417296","4.0472019151221800826","4.0472019151221800826","256","0","0","5","38.0472019151221800826","-29.9527980848778199174","5","0","296.1164786961242043617","34","1.5","0","32556","102124","102184","102455","101800","Arc34.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","13","0","13","1","300.1636806112463773388","297.2854454608446417296","4.0472019151221800826","4.0472019151221800826","256","0","0","5","38.0472019151221800826","-29.9527980848778199174","5","0","296.1164786961242043617","34","1.5","0","32556","102124","102184","102455","103971","Arc34.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","14","1","14","1","300.1636806112463773388","97.3923702392243626491","4.0472019151221800826","4.0472019151221800826","256","0","0","5","38.0472019151221800826","-29.9527980848778199174","5","0","296.1164786961242043617","34","1.5","0","32556","104295","102184","102455","103971","Arc34.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","14","1","14","1","300.1636806112463773388","97.3923702392243626491","11.3639341352336327162","4.0472019151221800826","549","0","0","5","45.3639341352336344926","-22.6360658647663655074","5","0","296.1164786961242043617","34","1.5","0","32556","104295","104351","102455","103971","Arc34.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","14","1","14","1","300.1636806112463773388","97.3923702392243626491","11.3639341352336327162","4.0472019151221800826","549","0","0","5","44.3639341352336344926","-21.6360658647663655074","5","7.3167322201114526337","288.7997464760127286354","33","1.5","0","32556","104295","104351","104906","103971","Arc33.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","14","1","14","1","300.1636806112463773388","97.3923702392243626491","11.3639341352336327162","4.0472019151221800826","549","0","0","5","44.3639341352336344926","-21.6360658647663655074","5","7.3167322201114526337","288.7997464760127286354","33","1.5","0","32556","104295","104351","104906","106424","Arc33.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","15","0","15","1","301.7517727688540958297","312.8153764343211378218","11.3639341352336327162","4.0472019151221800826","549","0","0","5","44.3639341352336344926","-21.6360658647663655074","5","7.3167322201114526337","288.7997464760127286354","33","1.5","0","32556","106744","104351","104906","106424","Arc33.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","15","0","15","1","301.7517727688540958297","312.8153764343211378218","16.2152932697241176641","11.3639341352336327162","475","0","0","5","49.2152932697241141113","-16.7847067302758823359","5","7.3167322201114526337","288.7997464760127286354","33","1.5","0","32556","106744","106799","104906","106424","Arc33.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","15","0","15","1","301.7517727688540958297","312.8153764343211378218","16.2152932697241176641","11.3639341352336327162","475","0","0","5","76.2152932697241141113","-43.7847067302758858887","5","4.8513591344904849478","285.5364794991299959293","60","1.5","0","32556","106744","106799","107283","106424","Arc60.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","15","0","15","1","301.7517727688540958297","312.8153764343211378218","16.2152932697241176641","11.3639341352336327162","475","0","0","5","76.2152932697241141113","-43.7847067302758858887","5","4.8513591344904849478","285.5364794991299959293","60","1.5","0","32556","106744","106799","107283","108797","Arc60.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","16","0","16","1","301.7026181011243011199","289.5563381478857536422","16.2152932697241176641","11.3639341352336327162","475","0","0","5","76.2152932697241141113","-43.7847067302758858887","5","4.8513591344904849478","285.5364794991299959293","60","1.5","0","32556","109107","106799","107283","108797","Arc60.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","16","0","16","1","301.7026181011243011199","289.5563381478857536422","16.2152932697241176641","16.2152932697241176641","201","0","0","5","76.2152932697241141113","-43.7847067302758858887","5","4.8513591344904849478","285.5364794991299959293","60","1.5","0","32556","109107","109162","107283","108797","Arc60.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","16","0","16","1","301.7026181011243011199","289.5563381478857536422","16.2152932697241176641","16.2152932697241176641","201","0","0","5","39.2152932697241141113","-6.7847067302758823359","5","0","285.4873248314002012194","23","1.5","0","32556","109107","109162","109372","108797","Arc23.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","16","0","16","0","301.7026181011243011199","289.5563381478857536422","16.2152932697241176641","16.2152932697241176641","201","0","1","5","39.2152932697241141113","-6.7847067302758823359","6","0","285.4873248314002012194","23","1.5","0","32556","109107","109162","109372","110888","Arc23.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","17","1","17","0","301.7026181011243011199","94.3249089211050772974","16.2152932697241176641","16.2152932697241176641","201","0","1","5","39.2152932697241141113","-6.7847067302758823359","6","0","285.4873248314002012194","23","1.5","0","32556","111210","109162","109372","110888","Arc23.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","17","1","17","0","301.7026181011243011199","94.3249089211050772974","30.141385552075345089","16.2152932697241176641","698","0","1","5","53.1413855520753486417","7.141385552075345089","6","0","285.4873248314002012194","23","1.5","0","32556","111210","111266","109372","110888","Arc23.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","17","1","17","0","301.7026181011243011199","94.3249089211050772974","30.141385552075345089","16.2152932697241176641","698","0","1","5","46.1413855520753486417","14.141385552075345089","6","13.9260922823512274249","271.5612325490489524782","16","1.5","0","32556","111210","111266","111969","110888","Arc16.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","17","1","17","0","301.7026181011243011199","94.3249089211050772974","30.141385552075345089","16.2152932697241176641","698","0","2","5","46.1413855520753486417","14.141385552075345089","6","13.9260922823512274249","271.5612325490489524782","16","1.5","0","32556","111210","111266","111969","113488","Arc16.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","18","0","18","0","307.3740794471507342678","297.7686508603878223767","30.141385552075345089","16.2152932697241176641","698","0","2","5","46.1413855520753486417","14.141385552075345089","6","13.9260922823512274249","271.5612325490489524782","16","1.5","0","32556","113810","111266","111969","113488","Arc16.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","18","0","18","0","307.3740794471507342678","297.7686508603878223767","13.2886541347620195097","30.141385552075345089","439","0","2","5","29.2886541347620195097","-2.7113458652379804903","6","13.9260922823512274249","271.5612325490489524782","16","1.5","0","32556","113810","113866","111969","113488","Arc16.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","18","0","18","0","307.3740794471507342678","297.7686508603878223767","13.2886541347620195097","30.141385552075345089","439","0","2","5","66.2886541347620266151","-39.7113458652379804903","6","16.8527314173133255792","294.0854253123887360744","53","1.5","0","32556","113810","113866","114312","113488","Arc53.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","18","0","18","0","307.3740794471507342678","297.7686508603878223767","13.2886541347620195097","30.141385552075345089","439","0","2","5","66.2886541347620266151","-39.7113458652379804903","6","16.8527314173133255792","294.0854253123887360744","53","1.5","0","32556","113810","113866","114312","115828","Arc53.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","19","1","19","0","307.3740794471507342678","197.8389023146216914029","13.2886541347620195097","30.141385552075345089","439","0","2","5","66.2886541347620266151","-39.7113458652379804903","6","16.8527314173133255792","294.0854253123887360744","53","1.5","0","32556","116144","113866","114312","115828","Arc53.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","19","1","19","0","307.3740794471507342678","197.8389023146216914029","1.7013546053261237034","13.2886541347620195097","337","0","2","5","54.7013546053261237034","-51.2986453946738762966","6","16.8527314173133255792","294.0854253123887360744","53","1.5","0","32556","116144","116198","114312","115828","Arc53.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","19","1","19","0","307.3740794471507342678","197.8389023146216914029","1.7013546053261237034","13.2886541347620195097","337","0","2","5","31.7013546053261237034","-28.2986453946738762966","6","11.5872995294358958063","305.6727248418246176698","30","1.5","0","32556","116144","116198","116544","115828","Arc30.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","19","1","19","0","307.3740794471507342678","197.8389023146216914029","1.7013546053261237034","13.2886541347620195097","337","0","2","5","31.7013546053261237034","-28.2986453946738762966","6","11.5872995294358958063","305.6727248418246176698","30","1.5","0","32556","116144","116198","116544","118060","Arc30.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","20","0","20","0","307.6838844588784809275","302.1968949526184360366","1.7013546053261237034","13.2886541347620195097","337","0","2","5","31.7013546053261237034","-28.2986453946738762966","6","11.5872995294358958063","305.6727248418246176698","30","1.5","0","32556","118381","116198","116544","118060","Arc30.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","20","0","20","0","307.6838844588784809275","302.1968949526184360366","355.2363583092738394953","1.7013546053261237034","349","0","2","5","385.2363583092738394953","325.2363583092738394953","6","11.5872995294358958063","305.6727248418246176698","30","1.5","0","32556","118381","118436","116544","118060","Arc30.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","20","0","20","0","307.6838844588784809275","302.1968949526184360366","355.2363583092738394953","1.7013546053261237034","349","0","2","5","363.2363583092738394953","347.2363583092738394953","6","353.5350037039477228973","47.5524738503953585678","8","1.5","0","32556","118381","118436","118792","118060","Arc8.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","20","0","20","0","307.6838844588784809275","302.1968949526184360366","355.2363583092738394953","1.7013546053261237034","349","0","3","5","363.2363583092738394953","347.2363583092738394953","6","353.5350037039477228973","47.5524738503953585678","8","1.5","0","32556","118381","118436","118792","120309","Arc8.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","21","0","21","0","310.8340320296237564435","299.2634233770630771687","355.2363583092738394953","1.7013546053261237034","349","0","3","5","363.2363583092738394953","347.2363583092738394953","6","353.5350037039477228973","47.5524738503953585678","8","1.5","0","32556","120630","118436","118792","120309","Arc8.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","21","0","21","0","310.8340320296237564435","299.2634233770630771687","325.5207843138743442069","355.2363583092738394953","399","0","3","5","333.5207843138743442069","317.5207843138743442069","6","353.5350037039477228973","47.5524738503953585678","8","1.5","0","32556","120630","120689","118792","120309","Arc8.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","21","0","21","0","310.8340320296237564435","299.2634233770630771687","325.5207843138743442069","355.2363583092738394953","399","0","3","5","381.5207843138743442069","269.5207843138743442069","6","29.7155739953994952884","14.6867522842505877634","56","1.5","0","32556","120630","120689","121112","120309","Arc56.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","21","0","21","1","310.8340320296237564435","299.2634233770630771687","325.5207843138743442069","355.2363583092738394953","399","1","3","5","381.5207843138743442069","269.5207843138743442069","5","29.7155739953994952884","14.6867522842505877634","56","1.5","0","32556","120630","120689","121112","122631","Arc56.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","22","0","22","1","309.279434443796958476","350.1183831868183915503","325.5207843138743442069","355.2363583092738394953","399","1","3","5","381.5207843138743442069","269.5207843138743442069","5","29.7155739953994952884","14.6867522842505877634","56","1.5","0","32556","122949","120689","121112","122631","Arc56.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","22","0","22","1","309.279434443796958476","350.1183831868183915503","311.0090869015702423894","325.5207843138743442069","363","1","3","5","367.0090869015702423894","255.0090869015702423894","5","29.7155739953994952884","14.6867522842505877634","56","1.5","0","32556","122949","123003","121112","122631","Arc56.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","22","0","22","1","309.279434443796958476","350.1183831868183915503","311.0090869015702423894","325.5207843138743442069","363","1","3","5","349.0090869015702423894","273.0090869015702423894","5","14.5116974123041018174","1.7296524577732839134","38","1.5","0","32556","122949","123003","123375","122631","Arc38.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","22","0","22","0","309.279434443796958476","350.1183831868183915503","311.0090869015702423894","325.5207843138743442069","363","1","4","5","349.0090869015702423894","273.0090869015702423894","6","14.5116974123041018174","1.7296524577732839134","38","1.5","0","32556","122949","123003","123375","124894","Arc38.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","23","0","23","0","310.0289901478762999432","328.9216193837097534924","311.0090869015702423894","325.5207843138743442069","363","1","4","5","349.0090869015702423894","273.0090869015702423894","6","14.5116974123041018174","1.7296524577732839134","38","1.5","0","32556","125215","123003","123375","124894","Arc38.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","23","0","23","0","310.0289901478762999432","328.9216193837097534924","346.1631609921181507161","311.0090869015702423894","164","1","4","5","384.1631609921181507161","308.1631609921181507161","6","14.5116974123041018174","1.7296524577732839134","38","1.5","0","32556","125215","125271","123375","124894","Arc38.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","23","0","23","0","310.0289901478762999432","328.9216193837097534924","346.1631609921181507161","311.0090869015702423894","164","1","4","5","358.1631609921181507161","334.1631609921181507161","6","35.1540740905479083267","36.134170844241850773","12","1.5","0","32556","125215","125271","125442","124894","Arc12.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","23","0","23","0","310.0289901478762999432","328.9216193837097534924","346.1631609921181507161","311.0090869015702423894","164","1","5","5","358.1631609921181507161","334.1631609921181507161","6","35.1540740905479083267","36.134170844241850773","12","1.5","0","32556","125215","125271","125442","126963","Arc12.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","24","0","24","0","310.5895082974606111748","284.586907300648420005","346.1631609921181507161","311.0090869015702423894","164","1","5","5","358.1631609921181507161","334.1631609921181507161","6","35.1540740905479083267","36.134170844241850773","12","1.5","0","32556","127283","125271","125442","126963","Arc12.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","24","0","24","0","310.5895082974606111748","284.586907300648420005","358.0817196748531614503","346.1631609921181507161","721","1","5","5","370.0817196748531614503","346.0817196748531614503","6","35.1540740905479083267","36.134170844241850773","12","1.5","0","32556","127283","127339","125442","126963","Arc12.png"
