"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","percentTrialsStay","practiceblock","cannon","conc","blocknum","trialnum","StaySwitch","hitmiss","angmu","ang","outcome","placementAngle","trial.placeshield_mouse.latency","blockearnings","cannonballs_caught","cannonballs_missed","totalearnings","block.InstructionBlock.timestamp","trial.begin_block.timestamp","trial.mainloop.timestamp","trial.placeshield_mouse.timestamp","trial.showPE.timestamp","trial.cannon_outcome.timestamp","picture.shield.currentitem","list.previouspos.currentvalue","angleup","angledown","outcomeindex"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","0","101.9564259315152696672","347.6038023517531883044","91.0132161048888406185","144.7683501676356740973","350","1.5","0","2","8.5","0","138605","220757","218574","218939","220443","Arc38.png","","161.7683501676356740973","127.7683501676356740973","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","0","101.9564259315152696672","347.6038023517531883044","91.0132161048888406185","78.8571101416606694556","1040","1.5","0","2","8.5","0","138605","220757","220808","218939","220443","Arc38.png","","95.8571101416606694556","61.8571101416606694556","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","0","101.9564259315152696672","347.6038023517531883044","91.0132161048888406185","78.8571101416606694556","1040","1.5","0","2","8.5","0","138605","220757","220808","221864","220443","Arc52.png","","102.8571101416606694556","54.8571101416606694556","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","1","101.9564259315152696672","347.6038023517531883044","91.0132161048888406185","78.8571101416606694556","1040","1.5","1","2","8.5","0","138605","220757","220808","221864","223366","Arc52.png","","102.8571101416606694556","54.8571101416606694556","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","Howyoudid","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","1","326.9093613156372271078","344.2867101601986519199","91.0132161048888406185","78.8571101416606694556","1040","0.5","0","0","9","0","138605","220757","220808","221864","223366","Arc52.png","","102.8571101416606694556","54.8571101416606694556","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","Phase_starts","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","0","0","1","326.9093613156372271078","344.2867101601986519199","91.0132161048888406185","78.8571101416606694556","1040","0.5","0","0","9","0","138605","220757","220808","221864","223366","Arc52.png","","102.8571101416606694556","54.8571101416606694556","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","1","330.7605381957949362004","344.2867101601986519199","343.0971142258600252717","78.8571101416606694556","1040","0.5","0","0","9","0","138605","225510","220808","221864","223366","Arc52.png","","102.8571101416606694556","54.8571101416606694556","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","1","330.7605381957949362004","344.2867101601986519199","343.0971142258600252717","87.0015328603055593248","721","0.5","0","0","9","0","138605","225510","225561","221864","223366","Arc52.png","","111.0015328603055593248","63.0015328603055593248","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","1","330.7605381957949362004","344.2867101601986519199","343.0971142258600252717","87.0015328603055593248","721","0.5","0","0","9","0","138605","225510","225561","226296","223366","Arc8.png","","89.0015328603055593248","85.0015328603055593248","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","1","0","0","330.7605381957949362004","344.2867101601986519199","343.0971142258600252717","87.0015328603055593248","721","0.5","0","1","9","0","138605","225510","225561","226296","227799","Arc8.png","","89.0015328603055593248","85.0015328603055593248","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","0","332.2543218295907081483","344.2867101601986519199","364.0538168102574445584","87.0015328603055593248","721","0.5","0","1","9","0","138605","228108","225561","226296","227799","Arc8.png","","89.0015328603055593248","85.0015328603055593248","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","0","332.2543218295907081483","344.2867101601986519199","364.0538168102574445584","349.975513204053413574","596","0.5","0","1","9","0","138605","228108","228160","226296","227799","Arc8.png","","351.975513204053413574","347.975513204053413574","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","0","332.2543218295907081483","344.2867101601986519199","364.0538168102574445584","349.975513204053413574","596","0.5","0","1","9","0","138605","228108","228160","228771","227799","Arc40.png","","367.975513204053413574","331.975513204053413574","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","2","0","1","332.2543218295907081483","344.2867101601986519199","364.0538168102574445584","349.975513204053413574","596","0.5","1","1","9","0","138605","228108","228160","228771","230273","Arc40.png","","367.975513204053413574","331.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","1","327.5763520704787765681","344.2867101601986519199","321.3151435277645191491","349.975513204053413574","596","0.5","1","1","9","0","138605","230575","228160","228771","230273","Arc40.png","","367.975513204053413574","331.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","1","327.5763520704787765681","344.2867101601986519199","321.3151435277645191491","349.975513204053413574","558","0.5","1","1","9","0","138605","230575","230626","228771","230273","Arc40.png","","367.975513204053413574","331.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","1","327.5763520704787765681","344.2867101601986519199","321.3151435277645191491","349.975513204053413574","558","0.5","1","1","9","0","138605","230575","230626","231201","230273","Arc50.png","","372.975513204053413574","326.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","1","327.5763520704787765681","344.2867101601986519199","321.3151435277645191491","349.975513204053413574","558","0.5","1","1","9","0","138605","230575","230626","231201","232705","Arc50.png","","372.975513204053413574","326.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","Howyoudid","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","2","3","0","1","158.8165734798685946316","172.2919505316893662439","321.3151435277645191491","349.975513204053413574","558","0.5","0","0","9.5","0","138605","230575","230626","231201","232705","Arc50.png","","372.975513204053413574","326.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","Phase_starts","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","0","0","1","158.8165734798685946316","172.2919505316893662439","321.3151435277645191491","349.975513204053413574","558","0.5","0","0","9.5","0","138605","230575","230626","231201","232705","Arc50.png","","372.975513204053413574","326.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","1","1","1","158.8165734798685946316","172.2919505316893662439","128.3746378236391194605","349.975513204053413574","558","0.5","0","0","9.5","0","138605","234937","230626","231201","232705","Arc50.png","","372.975513204053413574","326.975513204053413574","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","1","1","1","158.8165734798685946316","172.2919505316893662439","128.3746378236391194605","324.8982599441525280781","697","0.5","0","0","9.5","0","138605","234937","234988","231201","232705","Arc50.png","","347.8982599441525280781","301.8982599441525280781","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","1","1","1","158.8165734798685946316","172.2919505316893662439","128.3746378236391194605","324.8982599441525280781","697","0.5","0","0","9.5","0","138605","234937","234988","235690","232705","Arc12.png","","328.8982599441525280781","320.8982599441525280781","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","1","1","0","158.8165734798685946316","172.2919505316893662439","128.3746378236391194605","324.8982599441525280781","697","0.5","0","1","9.5","0","138605","234937","234988","235690","237192","Arc12.png","","328.8982599441525280781","320.8982599441525280781","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","0","155.8225891994032963339","172.2919505316893662439","172.2521745174755665175","324.8982599441525280781","697","0.5","0","1","9.5","0","138605","237494","234988","235690","237192","Arc12.png","","328.8982599441525280781","320.8982599441525280781","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","0","155.8225891994032963339","172.2919505316893662439","172.2521745174755665175","133.9583733239900311673","1076","0.5","0","1","9.5","0","138605","237494","237545","235690","237192","Arc12.png","","137.9583733239900311673","129.9583733239900311673","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","0","155.8225891994032963339","172.2919505316893662439","172.2521745174755665175","133.9583733239900311673","1076","0.5","0","1","9.5","0","138605","237494","237545","238637","237192","Arc14.png","","138.9583733239900311673","128.9583733239900311673","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","0","155.8225891994032963339","172.2919505316893662439","172.2521745174755665175","133.9583733239900311673","1076","0.5","0","2","9.5","0","138605","237494","237545","238637","240141","Arc14.png","","138.9583733239900311673","128.9583733239900311673","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","0","156.3103223849083747155","172.2919505316893662439","178.2667474204340010147","133.9583733239900311673","1076","0.5","0","2","9.5","0","138605","240446","237545","238637","240141","Arc14.png","","138.9583733239900311673","128.9583733239900311673","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","0","156.3103223849083747155","172.2919505316893662439","178.2667474204340010147","162.5765890464468839127","633","0.5","0","2","9.5","0","138605","240446","240497","238637","240141","Arc14.png","","167.5765890464468839127","157.5765890464468839127","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","0","156.3103223849083747155","172.2919505316893662439","178.2667474204340010147","162.5765890464468839127","633","0.5","0","2","9.5","0","138605","240446","240497","241146","240141","Arc44.png","","182.5765890464468839127","142.5765890464468839127","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","1","156.3103223849083747155","172.2919505316893662439","178.2667474204340010147","162.5765890464468839127","633","0.5","1","2","9.5","0","138605","240446","240497","241146","242650","Arc44.png","","182.5765890464468839127","142.5765890464468839127","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","Howyoudid","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","1","25.6635066181569122534","59.9863083046556369027","178.2667474204340010147","162.5765890464468839127","633","0.5","0","0","10","0","138605","240446","240497","241146","242650","Arc44.png","","182.5765890464468839127","142.5765890464468839127","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","Phase_starts","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","0","0","1","25.6635066181569122534","59.9863083046556369027","178.2667474204340010147","162.5765890464468839127","633","0.5","0","0","10","0","138605","240446","240497","241146","242650","Arc44.png","","182.5765890464468839127","142.5765890464468839127","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","1","0","1","29.9091278692625976987","59.9863083046556369027","8.3958627810302672856","162.5765890464468839127","633","0.5","0","0","10","0","138605","244701","240497","241146","242650","Arc44.png","","182.5765890464468839127","142.5765890464468839127","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","1","0","1","29.9091278692625976987","59.9863083046556369027","8.3958627810302672856","173.9458081058851348644","703","0.5","0","0","10","0","138605","244701","244753","241146","242650","Arc44.png","","193.9458081058851348644","153.9458081058851348644","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","1","0","1","29.9091278692625976987","59.9863083046556369027","8.3958627810302672856","173.9458081058851348644","703","0.5","0","0","10","0","138605","244701","244753","245466","242650","Arc18.png","","180.9458081058851348644","166.9458081058851348644","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","1","0","0","29.9091278692625976987","59.9863083046556369027","8.3958627810302672856","173.9458081058851348644","703","0.5","0","1","10","0","138605","244701","244753","245466","246970","Arc18.png","","180.9458081058851348644","166.9458081058851348644","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","2","0","0","30.846551716353840078","59.9863083046556369027","56.3701701601575138056","173.9458081058851348644","703","0.5","0","1","10","0","138605","247281","244753","245466","246970","Arc18.png","","180.9458081058851348644","166.9458081058851348644","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","2","0","0","30.846551716353840078","59.9863083046556369027","56.3701701601575138056","6.7098368077569334744","267","0.5","0","1","10","0","138605","247281","247332","245466","246970","Arc18.png","","13.7098368077569325862","-0.2901631922430665256","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","2","0","0","30.846551716353840078","59.9863083046556369027","56.3701701601575138056","6.7098368077569334744","267","0.5","0","1","10","0","138605","247281","247332","247615","246970","Arc42.png","","25.7098368077569325862","-12.2901631922430674138","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","2","0","0","30.846551716353840078","59.9863083046556369027","56.3701701601575138056","6.7098368077569334744","267","0.5","0","1","10","0","138605","247281","247332","247615","249118","Arc42.png","","25.7098368077569325862","-12.2901631922430674138","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","mainloop","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","3","0","0","31.1891411801423181771","59.9863083046556369027","26.9764386496374584112","6.7098368077569334744","267","0.5","0","1","10","0","138605","249431","247332","247615","249118","Arc42.png","","25.7098368077569325862","-12.2901631922430674138","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","3","0","0","31.1891411801423181771","59.9863083046556369027","26.9764386496374584112","47.4366482468101366976","220","0.5","0","1","10","0","138605","249431","249482","247615","249118","Arc42.png","","66.4366482468101366976","28.4366482468101366976","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","revealshield","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","3","0","0","31.1891411801423181771","59.9863083046556369027","26.9764386496374584112","47.4366482468101366976","220","0.5","0","1","10","0","138605","249431","249482","249718","249118","Arc54.png","","72.4366482468101366976","22.4366482468101366976","6"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","3","0","1","31.1891411801423181771","59.9863083046556369027","26.9764386496374584112","47.4366482468101366976","220","0.5","1","1","10","0","138605","249431","249482","249718","251220","Arc54.png","","72.4366482468101366976","22.4366482468101366976","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","MainBlock","Howyoudid","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","3","0","1","344.7807570418298155346","343.3622859551242072484","26.9764386496374584112","47.4366482468101366976","220","0.5","0","0","10.5","0","138605","249431","249482","249718","251220","Arc54.png","","72.4366482468101366976","22.4366482468101366976","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:26:09","Experiment_end","Total_Earnings","ODDBALL","ODDBALL","0.8599999999999999867","6","2","18.7749999999999985789","4","3","0","1","344.7807570418298155346","343.3622859551242072484","26.9764386496374584112","47.4366482468101366976","220","0.5","0","0","10.5","0","138605","249431","249482","249718","251220","Arc54.png","","72.4366482468101366976","22.4366482468101366976","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Phase_starts","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","0","0","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_BeginTask","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","0","0","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_PlaceShield_delay","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","0","0","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_PlaceShield_delay","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","0","0","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_PlaceShield_delay","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","0","0","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","lockin","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","0","0","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_PlaceShield","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","358.9341549724387050446","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","358.9341549724387050446","358.9341549724387050446","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_CannonOutcome","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","0","0","0","0","358.9341549724387050446","0","0","0","0","0","0","0","0","0","0","0","Arc6.png","","358.9341549724387050446","358.9341549724387050446","0"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","cannon_outcome","","0","0.8599999999999999867","1","1","18.7749999999999985789","0","0","0","1","0","0","0","358.9341549724387050446","0","0","0","0","0","0","0","0","0","0","6994","Arc6.png","","358.9341549724387050446","358.9341549724387050446","3"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_RevealShield","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","358.9341549724387050446","0","0","0","0","0","0","0","0","0","0","6994","Arc6.png","","358.9341549724387050446","358.9341549724387050446","3"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_RevealShield","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","358.9341549724387050446","0","0","0","0","0","0","0","0","0","0","6994","Arc6.png","","358.9341549724387050446","358.9341549724387050446","3"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","Instructions_RevealShield","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","358.9341549724387050446","0","0","0","0","0","0","0","0","0","0","6994","Arc6.png","","358.9341549724387050446","358.9341549724387050446","3"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","mainloop","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","358.9341549724387050446","0","0","0","0","0","0","0","10819","0","0","6994","Arc6.png","","358.9341549724387050446","358.9341549724387050446","3"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","placeshield_mouse","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","359.1406277563551157073","962","0","0","0","0","0","0","10819","10870","0","6994","Arc6.png","","359.1406277563551157073","359.1406277563551157073","3"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","revealshield","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","359.1406277563551157073","962","0","0","0","0","0","0","10819","10870","11842","6994","Arc42.png","","378.1406277563551157073","340.1406277563551157073","3"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","cannon_outcome","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","359.1406277563551157073","962","0","1","0","0","0","0","10819","10870","11842","13346","Arc42.png","","378.1406277563551157073","340.1406277563551157073","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","mainloop","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","359.1406277563551157073","962","0","1","0","0","0","0","13664","10870","11842","13346","Arc42.png","","378.1406277563551157073","340.1406277563551157073","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","placeshield_mouse","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","901","0","1","0","0","0","0","13664","13716","11842","13346","Arc42.png","","23.9697407281103025412","-14.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","revealshield","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","901","0","1","0","0","0","0","13664","13716","14632","13346","Arc32.png","","18.9697407281103025412","-9.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","cannon_outcome","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","901","0","2","0","0","0","0","13664","13716","14632","16134","Arc32.png","","18.9697407281103025412","-9.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","mainloop","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","901","0","2","0","0","0","0","16448","13716","14632","16134","Arc32.png","","18.9697407281103025412","-9.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","placeshield_mouse","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","468","0","2","0","0","0","0","16448","16498","14632","16134","Arc32.png","","18.9697407281103025412","-9.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","revealshield","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","468","0","2","0","0","0","0","16448","16498","16984","16134","Arc28.png","","16.9697407281103025412","-7.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","cannon_outcome","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","468","0","3","0","0","0","0","16448","16498","16984","18487","Arc28.png","","16.9697407281103025412","-7.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","mainloop","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","468","0","3","0","0","0","0","18799","16498","16984","18487","Arc28.png","","16.9697407281103025412","-7.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","placeshield_mouse","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","818","0","3","0","0","0","0","18799","18850","16984","18487","Arc28.png","","16.9697407281103025412","-7.0302592718896956825","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","revealshield","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","818","0","3","0","0","0","0","18799","18850","19683","18487","Arc52.png","","28.9697407281103025412","-19.0302592718896974588","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","cannon_outcome","","0","0.8599999999999999867","2","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","818","0","4","0","0","0","0","18799","18850","19683","21187","Arc52.png","","28.9697407281103025412","-19.0302592718896974588","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","PracticeBlock_CannonMoves","","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","818","0","4","0","0","0","0","18799","18850","19683","21187","Arc52.png","","28.9697407281103025412","-19.0302592718896974588","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","PracticeBlock_CannonNotAccurate","","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","818","0","4","0","0","0","0","18799","18850","19683","21187","Arc52.png","","28.9697407281103025412","-19.0302592718896974588","5"
"6.4.2","Cannonball Task","1","2021-08-16","21:35:04","InstructionBlock","ClicktoContinue","","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","1","0","0","0","4.9697407281103043175","818","0","4","0","0","0","0","18799","18850","19683","21187","Arc52.png","","28.9697407281103025412","-19.0302592718896974588","5"
